id,displayName,formattedAddress,rating,servesBeer,servesWine,servesCocktails,goodForChildren,goodForGroups,reservable,outdoorSeating,liveMusic,servesDessert,priceLevel,paymentOptions,acceptsCreditCards,acceptsDebitCards,acceptsCashOnly,acceptsNfc,Type
ChIJeZ9DXsoxMTAR96vCFq0Vu3Q,Wajir Seafood,"Jl. Kol. Sugiono No.31, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia","4,5",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,restaurant
ChIJB5gvGcYvMTAR6PzExf8wV2s,Rumah Makan Pengantin,"Jl. Setia Budi No.60, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia","5,",False,False,False,True,True,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,restaurant
ChIJs9mrhcoxMTAREPUbQbT53BU,"Miramar Restaurant, Medan","Jl. Pemuda No.11 ABC, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia","4,4",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,restaurant
ChIJrbUpddMxMTARqvOs0vnkpkM,Koki Sunda,"Jl. Hasanuddin No.1, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia","4,5",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,restaurant
ChIJQ-27X9IxMTARMRFoCdhC_bY,Socrates Vegan,"Jl. Airlangga No.14 - C, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,6",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,restaurant
ChIJyygHdBouMTAReDqFVw402R8,Lembur Kuring,"Jl. T. Amir Hamzah No.85, Helvetia Tim., Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20124, Indonesia","4,6",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,restaurant
ChIJqUG4acYvMTARWSccb4HAFU4,Desadesa Resto,"Jl. Setia Budi No.190/12, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia","4,3",unknown,unknown,True,True,True,True,True,True,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,restaurant
ChIJRVFosWcxMTARoc1LiKoUNHc,THE KITCHEN at ARYADUTA HOTEL,"Jl. Kapten Maulana Lubis No.8, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","3,4",unknown,unknown,unknown,True,True,True,True,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,restaurant
ChIJJf5G-CIxMTARYKL9JNm68OM,Meranti Brasserie Restoran,"Jl. KL. Yos Sudarso No.1, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235, Indonesia","4,7",True,unknown,unknown,True,True,True,unknown,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,restaurant
ChIJXaUAQbYxMTARSfeqs2KYqkg,Restoran Ria,"Jl. Letjen MT. Haryono No. 11-15, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","4,6",True,True,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,restaurant
ChIJu8n0GCwwMTARa_RvbJF1e9o,Dimsum & Steamboat Babura (Dimsum Babura12),"Jl. Babura Lama No.12, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia","4,6",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,restaurant
ChIJBToz0jcwMTARvVLUUN7xI-s,Rumah Makan Medan Jaya,"Jl. Samanhudi No.41, J A T I, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","3,7",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,restaurant
ChIJCYWgEkgxMTARJjyxPvHN1TQ,Liang Sandwich Bar (Centre Point Medan),"LG Floor, Centre Point, Gang Buntu, Medan Timur, Medan City, North Sumatra 20232, Indonesia","3,7",unknown,unknown,unknown,unknown,True,unknown,unknown,False,unknown,unknown,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,sandwich_shop
ChIJx1CtJUgxMTAR_RL7lUKKW_M,Liang Sandwich Bar,"Jl. KH. Zainul Arifin No.7, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20152, Indonesia","3,8",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,sandwich_shop
ChIJJ9lrEI4vMTAR8uA7A0u3Bu0,MINBAR Roti Bakar Mozarella,"Gg. Sehat No.14a, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20153, Indonesia","4,5",False,False,False,True,True,True,True,unknown,True,unknown,{},unknown,unknown,unknown,unknown,sandwich_shop
ChIJqVEFcskxMTARsFK5C4bGwWg,Radja Laoet,"Jl. Kol. Sugiono No.3B, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","4,5",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,seafood_restaurant
ChIJ935DgM0xMTAR5YrMKuNOkzs,Umi Seafood,"Jl. Teuku Umar No.23, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,6",False,False,False,unknown,True,False,False,False,False,PRICE_LEVEL_MODERATE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,seafood_restaurant
ChIJv_OhW8IxMTARLnT1SmUQwJg,Jumbo Sea Food Restaurant,"Jalan Putri Hijau No.8ABCD, Jl. Putri Hijau Baru, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia","4,5",unknown,unknown,unknown,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,seafood_restaurant
ChIJeZ9DXsoxMTAR96vCFq0Vu3Q,Wajir Seafood,"Jl. Kol. Sugiono No.31, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia","4,5",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,seafood_restaurant
ChIJBQTUyC8xMTARrzNSaxBL3eU,restauran seafood pelangi,"HMGM+5WW, A U R, Medan Maimun, Medan City, North Sumatra 20212, Indonesia",unknown,unknown,unknown,unknown,True,True,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,seafood_restaurant
ChIJ_SazR98xMTARHpEEIG1RqbQ,ANGEL SEAFOOD,"NO, Jl. Punak No.46, Sei Putih Tim. I, Sei Putih Tim. I, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,5",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,seafood_restaurant
ChIJ1ULurQwyMTARwecUcCtP-zY,Jambul Seafood,"Jl. DR. Cipto No.8, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,5",False,False,False,True,True,True,True,False,unknown,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,seafood_restaurant
ChIJrarFw1owMTARiUefV0sJgOc,Mie Balap Seafood HM Joni,"HM9V+9MR, West Teladan, Medan Kota, Medan City, North Sumatra 20216, Indonesia","4,5",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,seafood_restaurant
ChIJS0HEnvAxMTARGSyGu2O70UQ,Mega Seafood,"Jl. Komp. Asia Mega Mas Jl. Asia Indah No.38 blok dd, Sukaramai II, Kec. Medan Area, Kota Medan, Sumatera Utara 20216, Indonesia",5,unknown,unknown,unknown,True,unknown,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,seafood_restaurant
ChIJsTriwb0xMTARMjTWbQVsGn8,U Seafood,"JM7J+HGF, Jl. Bukit Barisan II, Glugur Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20236, Indonesia",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,seafood_restaurant
ChIJk2Ky8tExMTARDJaosTnZoWs,Restoran Sop Ikan Istimewa,"Jl. Taruma No.52, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,5",False,False,False,True,True,True,False,False,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,seafood_restaurant
ChIJza5vQ64xMTARzdLzvjjfSc0,Happy Seafood Medan,"Jl. Bakaran Batu No.13, Sei Rengas II, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia","4,4",False,False,False,True,True,True,True,False,False,PRICE_LEVEL_INEXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",True,True,False,False,seafood_restaurant
ChIJ2wiaH7oxMTARiFPLh494axk,Seafood Abi,"Jl. DR. F.L. Tobing No.69 D, Pusat Ps., Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia",5,False,False,False,unknown,True,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,seafood_restaurant
ChIJJ6PdJ5YxMTARVIJEQ1Qt01g,Seafood Karina,"Jl. Jodipati No.13, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20233, Indonesia",5,unknown,unknown,unknown,unknown,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,seafood_restaurant
ChIJxcYCHoUxMTARen_AV1lrvns,Revan Seafood,"jl Sei Kera no.113, Jl. G.B. Joshua No.simpang 117, Pandau Hilir, Kec. Medan Perjuangan, Kota Medan, Sumatera Utara 20232, Indonesia",unknown,unknown,unknown,unknown,True,True,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,seafood_restaurant
ChIJm4nfdtsxMTARkKZaxHAXdUA,Waringin Seafood,"Jl. Mayang No.2, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia","4,3",False,False,False,True,True,True,True,False,unknown,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,seafood_restaurant
ChIJPzNRQ4MxMTARFbrTQVtJXns,Oriental dongfang seafood,"Jl. Madong Lubis No.46, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20233, Indonesia","4,6",False,False,False,unknown,True,True,unknown,unknown,False,unknown,{},unknown,unknown,unknown,unknown,seafood_restaurant
ChIJWdx9PfExMTARaX9UEe3gOfY,Bjf ikan bakar dan seafood,"Jl. Gatot Subroto No.12c, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",unknown,False,False,False,True,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,seafood_restaurant
ChIJaQc9zf4xMTARF_YmxPMY994,Mie Balap Seafood Anak Medan,"Jl. Karya II, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara 20238, Indonesia","4,3",False,False,False,True,True,unknown,unknown,False,False,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,seafood_restaurant
ChIJr5gap-YxMTARqyEDPZi5r2E,KAMPOENG NELAYAN seafood restaurant,"Jl. Prof. H. M. Yamin No.36a, Sidodadi, Kec. Medan Tim., Kota Medan, Sumatera Utara 20237, Indonesia","4,3",False,False,False,True,True,True,unknown,unknown,True,unknown,{},unknown,unknown,unknown,unknown,seafood_restaurant
ChIJow416cMxMTARsO8WwFO6-0E,Prime Steakhouse,"JW Marriott Hotel, Jl. Putri Hijau No.10 Lantai LG, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,6",True,True,True,False,True,True,unknown,True,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,steak_house
ChIJ5w993SkuMTAR4l-Pkl5o9zk,Holycow! Steakhouse by Chef Afit,"Jl. Mayjen D.I Panjaitan No.173, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,5",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,steak_house
ChIJG9YDPdoxMTARu44H6x-2ZmU,Meat U Here,"Jl. Burjamhal Komplek Jati Lestari No.B6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,7",False,False,False,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,steak_house
ChIJ670HCNsvMTARtwYFHSyVhNA,Waroeng Steak & Shake Mansyur Medan,"Jl. Dr. Mansyur No.85, Padang Bulan Selayang I, Kec. Medan Baru, Kota Medan, Sumatera Utara 20131, Indonesia","4,5",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,steak_house
ChIJyysde80xMTARiWA-sb3o3aw,Steak 21,"Sun Plaza Lt. 4 R6, Jalan Kh. Zainul Arifin No.7, Petisah Tengah, Medan Petisah, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,4",False,False,False,True,True,True,unknown,False,unknown,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,steak_house
ChIJXXwJSykwMTARxWcp1fT4Bbc,The Traders Restaurant,"Jl. Kapten Patimura No.423, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia","4,6",True,True,True,True,True,True,unknown,True,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,steak_house
ChIJlZatOjgwMTARq7mi1Yfza6U,O'Flahertys,"Jl. Komodor Udara Adi Sucipto No. 8 U-V, Medan Polonia, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20219, Indonesia","4,4",True,True,True,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,steak_house
ChIJI91x1bExMTARHx3aICMnNwI,ASA HOME STEAK,"HPH5+28F, Tegal Sari III, Medan Area, Medan City, North Sumatra, Indonesia","4,8",False,False,False,True,True,True,True,False,unknown,unknown,{},unknown,unknown,unknown,unknown,steak_house
ChIJa3x8JNIxMTARqsz56U4aw4A,Raden'S Crispy Steak and Spicy Chicken,"Jl. Taruma, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,5",False,False,False,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,steak_house
ChIJiwIw96ExMTARfgVtptuEE78,DCWagyu (Dilmah Coffesso & Wagyu),"Jl. Dagan No.3E, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,3",unknown,unknown,unknown,unknown,True,True,unknown,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,steak_house
ChIJAYtM6ccxMTARqJn-F00FlnM,Steak 21,"Steak 21 Centre Point, Jl. Jawa No.8 Medan Lantai 3A, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia","4,3",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,steak_house
ChIJkZaahdUxMTARy3PhPidZM4M,Cow & Co.,"Jl. Iskandar Muda No.7, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,7",False,False,False,True,True,True,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,steak_house
ChIJ33vD0e4xMTAR3rQRQn6lDss,Waroeng Steak & Shake Sisingamangaraja Medan,"Jl. Sisingamangaraja No.314, Siti Rejo I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20218, Indonesia","4,2",False,False,False,True,True,True,unknown,False,False,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,steak_house
ChIJpdEQvycvMTARFpFHmvIWbCc,JJ Steak Griya,"Jl. T. Amir Hamzah No.88, Helvetia Tim., Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20114, Indonesia","4,7",True,True,True,True,True,True,unknown,True,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",True,True,False,False,steak_house
ChIJT7ibc9kxMTAR_js1RxXwNBY,Steak 21 Plaza Medan Fair,"plaza medan fair, Jl. Gatot Subroto, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia","4,2",unknown,True,unknown,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,steak_house
ChIJhyGlG2kvMTARetH-3t0snto,Kampung Kita Steak and Blend,"HJ8Q+V5M, Jl. Chrysant V, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia","4,",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,steak_house
ChIJrZUZDz4xMTARL2umBidjE4c,JJ Steak Cambridge,"Cambridge City Square, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara, Indonesia","4,6",False,False,False,True,True,True,unknown,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,steak_house
ChIJQ5xqbwExMTARFIv100uDPgI,HOME STEAK ANNISA,"Gg. Jati No.22, Binjai, Kec. Medan Kota, Kota Medan, Sumatera Utara 20226, Indonesia","3,7",False,False,False,True,True,True,True,False,unknown,PRICE_LEVEL_INEXPENSIVE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,steak_house
ChIJ1SFfciUvMTAR9pfHvjv817U,Steak 21,"HJRG+9Q6, Sei Sikambing B, Medan Sunggal, Medan City, North Sumatra 20123, Indonesia","4,6",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,steak_house
ChIJaXpSqgkzMTAR37G9sGHT8ss,Waroeng Steak & Shake Pancing Medan,"Jl. Williem Iskandar No.69-71, Indra Kasih, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20221, Indonesia","4,1",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,steak_house
ChIJfWkYx0gvMTARfobCXA8orQ0,Sushi Yay,"Jl. Setia Budi No.211, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122, Indonesia","3,9",False,False,False,True,True,True,unknown,False,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,sushi_restaurant
ChIJg-srAs0xMTARHoQZeN16C4U,Sushi Tei - Teuku Daud,"Jl. Teuku Daud No.6/12, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,5",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,sushi_restaurant
ChIJRbTzoEgxMTARLeTU_hKzZIU,Sushi Mentai,"Jl. DR. Cipto No.2, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,6",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,sushi_restaurant
ChIJBfUa3xExMTARrd0EhGKrzjY,GENKI SUSHI,"Kesawan, Medan Barat, Medan City, North Sumatra, Indonesia","4,5",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,sushi_restaurant
ChIJs27N6J0xMTARIGdiEc9JsSM,Supa Sushi,"Jl. KH. Zainul Arifin, Petisah Hulu, Kec. Medan Petisah, Kota Medan, Sumatera Utara, Indonesia","4,4",unknown,unknown,unknown,True,True,True,unknown,False,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,sushi_restaurant
ChIJge0ArYIvMTARIlCaZORHw_Q,Sushi Me! Medan,"Jl. Sunggal No.62a, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20119, Indonesia","4,6",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,sushi_restaurant
ChIJvcbnAZsxMTARevvLZwpyG5o,Sushi Hiro,"Jl. KH. Zainul Arifin LG Floor, Petisah Hulu, Medan Polonia, Medan City, North Sumatra, Indonesia","4,9",unknown,unknown,unknown,True,True,True,unknown,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,sushi_restaurant
ChIJFfdc6McxMTARlErtEh86GAw,Sushi Tei Centre Point,"Jl. Jawa No.1, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20231, Indonesia","4,5",unknown,unknown,unknown,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,sushi_restaurant
ChIJXw-XY84xMTARPDLJJabegTY,Sushi Tei - Lippo Plaza Medan,"Jl. Imam Bonjol No.6, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,6",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,sushi_restaurant
ChIJVUUQeM0xMTAR7eEG33KWIXI,Sushi Tei Sun Plaza,"Sun Plaza Lantai LG Zona A No. 01, Jalan Kh. Zainul Arifin No. 7, Madras Hulu, Medan Polonia, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","4,6",unknown,unknown,unknown,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,sushi_restaurant
ChIJgaqi-9cxMTARA_Lca0C5wvE,Shigeru,"street, Plaza Medan fair, Jl. Gatot Subroto, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara, Indonesia","4,1",False,False,False,True,True,unknown,unknown,False,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,sushi_restaurant
ChIJB99OkHQxMTARWrZ7k0SwV-4,Shinjuku Izakaya Medan,"Jl. KH. Zainul Arifin No.177, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20151, Indonesia","4,5",True,True,True,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,sushi_restaurant
ChIJR8FfG-8xMTARRYziCf4yc2k,Sushi Tei Delipark Mall Medan,"Jl. Putri Hijau No.1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,5",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,sushi_restaurant
ChIJFZoz-L0xMTARbGEdoSStgEM,Sushi Go! Sun Plaza Medan,"Sun Plaza, Jl. KH. Zainul Arifin No.7 lantai 4, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","5,",False,False,False,True,True,True,unknown,False,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,sushi_restaurant
ChIJO8CuvlAxMTARUSjWOKDY0Do,Sushi Mentai,"Jl. Gudang Dalam No.5, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara, Indonesia","4,7",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,sushi_restaurant
ChIJvwo5-50xMTARz1xfp_kSW5Y,Kimukatsu Deli Park Medan,"Jl. Putri Hijau No.1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia","5,",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,sushi_restaurant
ChIJMxj5cTYwMTARCsQAHovw7Xg,Sawasdee Thai Restaurant,"Jl. Multatuli Raya, Blok-FF No.36-37, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","4,5",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,thai_restaurant
